Timestamp;Source IP;Destination IP;Protocol;Source Port;Destination Port;Attack Type;Packet Size
2024-10-16 16:54:04;192.168.1.13;192.168.1.25;TCP;58225;12345;TCP-SYN PACKET;54
2024-10-16 16:54:04;192.168.1.13;192.168.1.25;TCP;12254;12345;TCP-SYN PACKET;54
2024-10-16 16:54:04;192.168.1.13;192.168.1.25;TCP;46608;12345;TCP-SYN PACKET;54
2024-10-16 16:54:04;192.168.1.13;192.168.1.25;TCP;55299;12345;TCP-SYN PACKET;54
2024-10-16 16:54:04;192.168.1.13;192.168.1.25;TCP;10719;12345;TCP-SYN PACKET;54
2024-10-16 16:54:04;192.168.1.13;192.168.1.25;TCP;42012;12345;TCP-SYN PACKET;54
2024-10-16 16:54:04;192.168.1.13;192.168.1.25;TCP;4321;12345;TCP-SYN PACKET;54
2024-10-16 16:54:04;192.168.1.13;192.168.1.25;TCP;36257;12345;TCP-SYN PACKET;54
2024-10-16 16:54:04;192.168.1.13;192.168.1.25;TCP;58225;12345;TCP-SYN PACKET;54
2024-10-16 16:54:04;192.168.1.13;192.168.1.25;TCP;47530;12345;TCP-SYN PACKET;54
2024-10-16 16:54:04;192.168.1.13;192.168.1.25;TCP;12468;12345;TCP-SYN PACKET;54
2024-10-16 16:54:04;192.168.1.13;192.168.1.25;TCP;55557;12345;TCP-SYN PACKET;54
2024-10-16 16:54:04;192.168.1.13;192.168.1.25;TCP;35438;12345;TCP-SYN PACKET;54
2024-10-16 16:54:04;192.168.1.13;192.168.1.25;TCP;7556;12345;TCP-SYN PACKET;54
2024-10-16 16:54:05;192.168.1.13;192.168.1.25;TCP;36941;12345;TCP-SYN PACKET;54
2024-10-16 16:54:05;192.168.1.13;192.168.1.25;TCP;39172;12345;TCP-SYN PACKET;54
2024-10-16 16:54:04;192.168.1.13;192.168.1.25;TCP;12468;12345;TCP-SYN PACKET;54
2024-10-16 16:54:04;192.168.1.13;192.168.1.25;TCP;55557;12345;TCP-SYN PACKET;54
2024-10-16 16:54:04;192.168.1.13;192.168.1.25;TCP;35438;12345;TCP-SYN PACKET;54
2024-10-16 16:54:04;192.168.1.13;192.168.1.25;TCP;7556;12345;TCP-SYN PACKET;54
2024-10-16 16:54:05;192.168.1.13;192.168.1.25;TCP;36941;12345;TCP-SYN PACKET;54
2024-10-16 16:54:05;192.168.1.13;192.168.1.25;TCP;39172;12345;TCP-SYN PACKET;54
2024-10-16 16:54:05;192.168.1.13;192.168.1.25;TCP;32908;12345;TCP-SYN PACKET;54
2024-10-16 16:54:05;192.168.1.13;192.168.1.25;TCP;7579;12345;TCP-SYN PACKET;54
2024-10-16 16:54:05;192.168.1.13;192.168.1.25;TCP;61084;12345;TCP-SYN PACKET;54
2024-10-16 16:54:05;192.168.1.13;192.168.1.25;TCP;23525;12345;TCP-SYN PACKET;54
2024-10-16 16:54:05;192.168.1.13;192.168.1.25;TCP;57238;12345;TCP-SYN PACKET;54
2024-10-16 16:54:05;192.168.1.13;192.168.1.25;TCP;8372;12345;TCP-SYN PACKET;54
2024-10-16 16:54:05;192.168.1.13;192.168.1.25;TCP;35713;12345;TCP-SYN PACKET;54
2024-10-16 16:54:05;192.168.1.13;192.168.1.25;TCP;54520;12345;TCP-SYN PACKET;54
2024-10-16 16:54:05;192.168.1.13;192.168.1.25;TCP;65157;12345;TCP-SYN PACKET;54
2024-10-16 16:54:05;192.168.1.13;192.168.1.25;TCP;59660;12345;TCP-SYN PACKET;54
2024-10-16 16:54:05;192.168.1.13;192.168.1.25;TCP;57238;12345;TCP-SYN PACKET;54
2024-10-16 16:54:05;192.168.1.13;192.168.1.25;TCP;8372;12345;TCP-SYN PACKET;54
2024-10-16 16:54:05;192.168.1.13;192.168.1.25;TCP;35713;12345;TCP-SYN PACKET;54
2024-10-16 16:54:05;192.168.1.13;192.168.1.25;TCP;54520;12345;TCP-SYN PACKET;54
2024-10-16 16:54:05;192.168.1.13;192.168.1.25;TCP;65157;12345;TCP-SYN PACKET;54
2024-10-16 16:54:05;192.168.1.13;192.168.1.25;TCP;59660;12345;TCP-SYN PACKET;54
2024-10-16 16:54:05;192.168.1.13;192.168.1.25;TCP;25042;12345;TCP-SYN PACKET;54
2024-10-16 16:54:05;192.168.1.13;192.168.1.25;TCP;32208;12345;TCP-SYN PACKET;54
2024-10-16 16:54:05;192.168.1.13;192.168.1.25;TCP;10542;12345;TCP-SYN PACKET;54
2024-10-16 16:54:05;192.168.1.13;192.168.1.25;TCP;45837;12345;TCP-SYN PACKET;54
2024-10-16 16:54:05;192.168.1.13;192.168.1.25;TCP;1170;12345;TCP-SYN PACKET;54
2024-10-16 16:54:05;192.168.1.13;192.168.1.25;TCP;42130;12345;TCP-SYN PACKET;54
2024-10-16 16:54:05;192.168.1.13;192.168.1.25;TCP;36074;12345;TCP-SYN PACKET;54
2024-10-16 16:54:05;192.168.1.13;192.168.1.25;TCP;13308;12345;TCP-SYN PACKET;54
2024-10-16 16:54:05;192.168.1.13;192.168.1.25;TCP;35795;12345;TCP-SYN PACKET;54
2024-10-16 16:54:05;192.168.1.13;192.168.1.25;TCP;36074;12345;TCP-SYN PACKET;54
2024-10-16 16:54:05;192.168.1.13;192.168.1.25;TCP;13308;12345;TCP-SYN PACKET;54
2024-10-16 16:54:05;192.168.1.13;192.168.1.25;TCP;35795;12345;TCP-SYN PACKET;54
2024-10-16 16:54:05;192.168.1.13;192.168.1.25;TCP;38351;12345;TCP-SYN PACKET;54
2024-10-16 16:54:05;192.168.1.13;192.168.1.25;TCP;58206;12345;TCP-SYN PACKET;54
2024-10-16 16:54:05;192.168.1.13;192.168.1.25;TCP;59608;12345;TCP-SYN PACKET;54
2024-10-16 16:54:05;192.168.1.13;192.168.1.25;TCP;22032;12345;TCP-SYN PACKET;54
2024-10-16 16:54:05;192.168.1.13;192.168.1.25;TCP;23414;12345;TCP-SYN PACKET;54
2024-10-16 16:54:05;192.168.1.13;192.168.1.25;TCP;26834;12345;TCP-SYN PACKET;54
2024-10-16 16:54:05;13.89.179.13;192.168.1.25;TCP;443;61358;TCP-SYNACK PACKET;66
2024-10-16 16:54:05;192.168.1.13;192.168.1.25;TCP;63657;12345;TCP-SYN PACKET;54
2024-10-16 16:54:05;192.168.1.13;192.168.1.25;TCP;51516;12345;TCP-SYN PACKET;54
2024-10-16 16:54:05;192.168.1.13;192.168.1.25;TCP;23414;12345;TCP-SYN PACKET;54
2024-10-16 16:54:05;192.168.1.13;192.168.1.25;TCP;26834;12345;TCP-SYN PACKET;54
2024-10-16 16:54:05;13.89.179.13;192.168.1.25;TCP;443;61358;TCP-SYNACK PACKET;66
2024-10-16 16:54:05;192.168.1.13;192.168.1.25;TCP;63657;12345;TCP-SYN PACKET;54
2024-10-16 16:54:05;192.168.1.13;192.168.1.25;TCP;51516;12345;TCP-SYN PACKET;54
2024-10-16 16:54:06;192.168.1.13;192.168.1.25;TCP;13809;12345;TCP-SYN PACKET;54
2024-10-16 16:54:06;192.168.1.13;192.168.1.25;TCP;24607;12345;TCP-SYN PACKET;54
2024-10-16 16:54:06;192.168.1.13;192.168.1.25;TCP;48955;12345;TCP-SYN PACKET;54
2024-10-16 16:54:06;192.168.1.13;192.168.1.25;TCP;35090;12345;TCP-SYN PACKET;54
2024-10-16 16:54:06;192.168.1.13;192.168.1.25;TCP;64914;12345;TCP-SYN PACKET;54
2024-10-16 16:54:05;192.168.1.13;192.168.1.25;TCP;51516;12345;TCP-SYN PACKET;54
2024-10-16 16:54:06;192.168.1.13;192.168.1.25;TCP;13809;12345;TCP-SYN PACKET;54
2024-10-16 16:54:06;192.168.1.13;192.168.1.25;TCP;24607;12345;TCP-SYN PACKET;54
2024-10-16 16:54:06;192.168.1.13;192.168.1.25;TCP;48955;12345;TCP-SYN PACKET;54
2024-10-16 16:54:06;192.168.1.13;192.168.1.25;TCP;35090;12345;TCP-SYN PACKET;54
2024-10-16 16:54:06;192.168.1.13;192.168.1.25;TCP;64914;12345;TCP-SYN PACKET;54
2024-10-16 16:54:06;192.168.1.13;192.168.1.25;TCP;13809;12345;TCP-SYN PACKET;54
2024-10-16 16:54:06;192.168.1.13;192.168.1.25;TCP;24607;12345;TCP-SYN PACKET;54
2024-10-16 16:54:06;192.168.1.13;192.168.1.25;TCP;48955;12345;TCP-SYN PACKET;54
2024-10-16 16:54:06;192.168.1.13;192.168.1.25;TCP;35090;12345;TCP-SYN PACKET;54
2024-10-16 16:54:06;192.168.1.13;192.168.1.25;TCP;64914;12345;TCP-SYN PACKET;54
2024-10-16 16:54:06;192.168.1.13;192.168.1.25;TCP;13809;12345;TCP-SYN PACKET;54
2024-10-16 16:54:06;192.168.1.13;192.168.1.25;TCP;24607;12345;TCP-SYN PACKET;54
2024-10-16 16:54:06;192.168.1.13;192.168.1.25;TCP;48955;12345;TCP-SYN PACKET;54
2024-10-16 16:54:06;192.168.1.13;192.168.1.25;TCP;35090;12345;TCP-SYN PACKET;54
2024-10-16 16:54:06;192.168.1.13;192.168.1.25;TCP;64914;12345;TCP-SYN PACKET;54
2024-10-16 16:54:06;192.168.1.13;192.168.1.25;TCP;13809;12345;TCP-SYN PACKET;54
2024-10-16 16:54:06;192.168.1.13;192.168.1.25;TCP;24607;12345;TCP-SYN PACKET;54
2024-10-16 16:54:06;192.168.1.13;192.168.1.25;TCP;48955;12345;TCP-SYN PACKET;54
2024-10-16 16:54:06;192.168.1.13;192.168.1.25;TCP;35090;12345;TCP-SYN PACKET;54
2024-10-16 16:54:06;192.168.1.13;192.168.1.25;TCP;64914;12345;TCP-SYN PACKET;54
2024-10-16 16:54:06;192.168.1.13;192.168.1.25;TCP;13809;12345;TCP-SYN PACKET;54
2024-10-16 16:54:06;192.168.1.13;192.168.1.25;TCP;24607;12345;TCP-SYN PACKET;54
2024-10-16 16:54:06;192.168.1.13;192.168.1.25;TCP;48955;12345;TCP-SYN PACKET;54
2024-10-16 16:54:06;192.168.1.13;192.168.1.25;TCP;35090;12345;TCP-SYN PACKET;54
2024-10-16 16:54:06;192.168.1.13;192.168.1.25;TCP;64914;12345;TCP-SYN PACKET;54
2024-10-16 16:54:06;192.168.1.13;192.168.1.25;TCP;13809;12345;TCP-SYN PACKET;54
2024-10-16 16:54:06;192.168.1.13;192.168.1.25;TCP;24607;12345;TCP-SYN PACKET;54
2024-10-16 16:54:06;192.168.1.13;192.168.1.25;TCP;48955;12345;TCP-SYN PACKET;54
2024-10-16 16:54:06;192.168.1.13;192.168.1.25;TCP;35090;12345;TCP-SYN PACKET;54
2024-10-16 16:54:06;192.168.1.13;192.168.1.25;TCP;64914;12345;TCP-SYN PACKET;54
2024-10-16 16:54:06;192.168.1.13;192.168.1.25;TCP;13809;12345;TCP-SYN PACKET;54
2024-10-16 16:54:06;192.168.1.13;192.168.1.25;TCP;24607;12345;TCP-SYN PACKET;54
2024-10-16 16:54:06;192.168.1.13;192.168.1.25;TCP;48955;12345;TCP-SYN PACKET;54
2024-10-16 16:54:06;192.168.1.13;192.168.1.25;TCP;35090;12345;TCP-SYN PACKET;54
2024-10-16 16:54:06;192.168.1.13;192.168.1.25;TCP;64914;12345;TCP-SYN PACKET;54
2024-10-16 16:54:06;192.168.1.13;192.168.1.25;TCP;24607;12345;TCP-SYN PACKET;54
2024-10-16 16:54:06;192.168.1.13;192.168.1.25;TCP;48955;12345;TCP-SYN PACKET;54
2024-10-16 16:54:06;192.168.1.13;192.168.1.25;TCP;35090;12345;TCP-SYN PACKET;54
2024-10-16 16:54:06;192.168.1.13;192.168.1.25;TCP;64914;12345;TCP-SYN PACKET;54
2024-10-16 16:54:06;192.168.1.13;192.168.1.25;TCP;24607;12345;TCP-SYN PACKET;54
2024-10-16 16:54:06;192.168.1.13;192.168.1.25;TCP;48955;12345;TCP-SYN PACKET;54
2024-10-16 16:54:06;192.168.1.13;192.168.1.25;TCP;35090;12345;TCP-SYN PACKET;54
2024-10-16 16:54:06;192.168.1.13;192.168.1.25;TCP;64914;12345;TCP-SYN PACKET;54
2024-10-16 16:54:06;192.168.1.13;192.168.1.25;TCP;24607;12345;TCP-SYN PACKET;54
2024-10-16 16:54:06;192.168.1.13;192.168.1.25;TCP;48955;12345;TCP-SYN PACKET;54
2024-10-16 16:54:06;192.168.1.13;192.168.1.25;TCP;35090;12345;TCP-SYN PACKET;54
2024-10-16 16:54:06;192.168.1.13;192.168.1.25;TCP;64914;12345;TCP-SYN PACKET;54
2024-10-16 16:54:06;192.168.1.13;192.168.1.25;TCP;24607;12345;TCP-SYN PACKET;54
2024-10-16 16:54:06;192.168.1.13;192.168.1.25;TCP;48955;12345;TCP-SYN PACKET;54
2024-10-16 16:54:06;192.168.1.13;192.168.1.25;TCP;35090;12345;TCP-SYN PACKET;54
2024-10-16 16:54:06;192.168.1.13;192.168.1.25;TCP;64914;12345;TCP-SYN PACKET;54
2024-10-16 16:54:06;192.168.1.13;192.168.1.25;TCP;24607;12345;TCP-SYN PACKET;54
2024-10-16 16:54:06;192.168.1.13;192.168.1.25;TCP;48955;12345;TCP-SYN PACKET;54
2024-10-16 16:54:06;192.168.1.13;192.168.1.25;TCP;35090;12345;TCP-SYN PACKET;54
2024-10-16 16:54:06;192.168.1.13;192.168.1.25;TCP;64914;12345;TCP-SYN PACKET;54
2024-10-16 16:54:06;192.168.1.13;192.168.1.25;TCP;24607;12345;TCP-SYN PACKET;54
2024-10-16 16:54:06;192.168.1.13;192.168.1.25;TCP;48955;12345;TCP-SYN PACKET;54
2024-10-16 16:54:06;192.168.1.13;192.168.1.25;TCP;35090;12345;TCP-SYN PACKET;54
2024-10-16 16:54:06;192.168.1.13;192.168.1.25;TCP;64914;12345;TCP-SYN PACKET;54
2024-10-16 16:54:06;192.168.1.13;192.168.1.25;TCP;24607;12345;TCP-SYN PACKET;54
2024-10-16 16:54:06;192.168.1.13;192.168.1.25;TCP;48955;12345;TCP-SYN PACKET;54
2024-10-16 16:54:06;192.168.1.13;192.168.1.25;TCP;35090;12345;TCP-SYN PACKET;54
2024-10-16 16:54:06;192.168.1.13;192.168.1.25;TCP;64914;12345;TCP-SYN PACKET;54
2024-10-16 16:54:06;192.168.1.13;192.168.1.25;TCP;48955;12345;TCP-SYN PACKET;54
2024-10-16 16:54:06;192.168.1.13;192.168.1.25;TCP;35090;12345;TCP-SYN PACKET;54
2024-10-16 16:54:06;192.168.1.13;192.168.1.25;TCP;64914;12345;TCP-SYN PACKET;54
2024-10-16 16:54:06;192.168.1.13;192.168.1.25;TCP;48955;12345;TCP-SYN PACKET;54
2024-10-16 16:54:06;192.168.1.13;192.168.1.25;TCP;35090;12345;TCP-SYN PACKET;54
2024-10-16 16:54:06;192.168.1.13;192.168.1.25;TCP;64914;12345;TCP-SYN PACKET;54
2024-10-16 16:54:06;192.168.1.13;192.168.1.25;TCP;48955;12345;TCP-SYN PACKET;54
2024-10-16 16:54:06;192.168.1.13;192.168.1.25;TCP;35090;12345;TCP-SYN PACKET;54
2024-10-16 16:54:06;192.168.1.13;192.168.1.25;TCP;64914;12345;TCP-SYN PACKET;54
2024-10-16 16:54:06;192.168.1.13;192.168.1.25;TCP;48955;12345;TCP-SYN PACKET;54
2024-10-16 16:54:06;192.168.1.13;192.168.1.25;TCP;35090;12345;TCP-SYN PACKET;54
2024-10-16 16:54:06;192.168.1.13;192.168.1.25;TCP;64914;12345;TCP-SYN PACKET;54
2024-10-16 16:54:06;192.168.1.13;192.168.1.25;TCP;35090;12345;TCP-SYN PACKET;54
2024-10-16 16:54:06;192.168.1.13;192.168.1.25;TCP;64914;12345;TCP-SYN PACKET;54
2024-10-16 16:54:06;192.168.1.13;192.168.1.25;TCP;35090;12345;TCP-SYN PACKET;54
2024-10-16 16:54:06;192.168.1.13;192.168.1.25;TCP;64914;12345;TCP-SYN PACKET;54
2024-10-16 16:54:06;192.168.1.13;192.168.1.25;TCP;64914;12345;TCP-SYN PACKET;54
2024-10-16 16:54:08;13.89.179.13;192.168.1.25;TCP;443;61359;TCP-SYNACK PACKET;66
2024-10-16 16:54:06;192.168.1.13;192.168.1.25;TCP;64914;12345;TCP-SYN PACKET;54
2024-10-16 16:54:08;13.89.179.13;192.168.1.25;TCP;443;61359;TCP-SYNACK PACKET;66
2024-10-16 16:54:06;192.168.1.13;192.168.1.25;TCP;64914;12345;TCP-SYN PACKET;54
2024-10-16 16:54:08;13.89.179.13;192.168.1.25;TCP;443;61359;TCP-SYNACK PACKET;66
2024-10-16 16:54:08;13.89.179.13;192.168.1.25;TCP;443;61359;TCP-SYNACK PACKET;66
2024-10-16 16:54:08;13.89.179.13;192.168.1.25;TCP;443;61359;TCP-SYNACK PACKET;66
2024-10-16 16:54:08;13.89.179.13;192.168.1.25;TCP;443;61359;TCP-SYNACK PACKET;66
2024-10-16 16:54:08;13.89.179.13;192.168.1.25;TCP;443;61359;TCP-SYNACK PACKET;66
2024-10-16 16:54:08;13.89.179.13;192.168.1.25;TCP;443;61359;TCP-SYNACK PACKET;66
2024-10-16 16:54:08;13.89.179.13;192.168.1.25;TCP;443;61359;TCP-SYNACK PACKET;66
2024-10-16 16:54:08;13.89.179.13;192.168.1.25;TCP;443;61359;TCP-SYNACK PACKET;66
2024-10-16 16:54:08;13.89.179.13;192.168.1.25;TCP;443;61359;TCP-SYNACK PACKET;66
2024-10-16 16:54:08;13.89.179.13;192.168.1.25;TCP;443;61359;TCP-SYNACK PACKET;66
2024-10-16 16:54:08;13.89.179.13;192.168.1.25;TCP;443;61359;TCP-SYNACK PACKET;66
2024-10-16 16:54:08;13.89.179.13;192.168.1.25;TCP;443;61359;TCP-SYNACK PACKET;66
2024-10-16 16:54:08;13.89.179.13;192.168.1.25;TCP;443;61359;TCP-SYNACK PACKET;66
2024-10-16 16:54:08;13.89.179.13;192.168.1.25;TCP;443;61359;TCP-SYNACK PACKET;66
2024-10-16 16:54:08;13.89.179.13;192.168.1.25;TCP;443;61359;TCP-SYNACK PACKET;66
2024-10-16 16:54:08;13.89.179.13;192.168.1.25;TCP;443;61359;TCP-SYNACK PACKET;66
2024-10-16 16:54:08;13.89.179.13;192.168.1.25;TCP;443;61359;TCP-SYNACK PACKET;66
2024-10-16 16:54:08;13.89.179.13;192.168.1.25;TCP;443;61359;TCP-SYNACK PACKET;66
2024-10-16 16:54:08;13.89.179.13;192.168.1.25;TCP;443;61359;TCP-SYNACK PACKET;66
2024-10-16 16:54:08;13.89.179.13;192.168.1.25;TCP;443;61359;TCP-SYNACK PACKET;66
2024-10-16 16:54:08;13.89.179.13;192.168.1.25;TCP;443;61359;TCP-SYNACK PACKET;66
2024-10-16 16:54:08;13.89.179.13;192.168.1.25;TCP;443;61359;TCP-SYNACK PACKET;66
2024-10-16 16:54:08;13.89.179.13;192.168.1.25;TCP;443;61359;TCP-SYNACK PACKET;66
2024-10-16 16:54:08;13.89.179.13;192.168.1.25;TCP;443;61359;TCP-SYNACK PACKET;66
2024-10-16 16:54:08;13.89.179.13;192.168.1.25;TCP;443;61359;TCP-SYNACK PACKET;66
2024-10-16 16:54:08;13.89.179.13;192.168.1.25;TCP;443;61359;TCP-SYNACK PACKET;66
2024-10-16 16:54:08;13.89.179.13;192.168.1.25;TCP;443;61359;TCP-SYNACK PACKET;66
2024-10-16 16:54:08;13.89.179.13;192.168.1.25;TCP;443;61359;TCP-SYNACK PACKET;66
2024-10-16 16:54:08;13.89.179.13;192.168.1.25;TCP;443;61359;TCP-SYNACK PACKET;66
2024-10-16 16:54:08;13.89.179.13;192.168.1.25;TCP;443;61359;TCP-SYNACK PACKET;66
2024-10-16 16:54:08;13.89.179.13;192.168.1.25;TCP;443;61359;TCP-SYNACK PACKET;66
2024-10-16 16:54:08;13.89.179.13;192.168.1.25;TCP;443;61359;TCP-SYNACK PACKET;66
2024-10-16 16:54:08;13.89.179.13;192.168.1.25;TCP;443;61359;TCP-SYNACK PACKET;66
2024-10-16 16:54:08;13.89.179.13;192.168.1.25;TCP;443;61359;TCP-SYNACK PACKET;66
2024-10-16 16:54:08;13.89.179.13;192.168.1.25;TCP;443;61359;TCP-SYNACK PACKET;66
2024-10-16 16:54:08;13.89.179.13;192.168.1.25;TCP;443;61359;TCP-SYNACK PACKET;66
2024-10-16 16:54:08;13.89.179.13;192.168.1.25;TCP;443;61359;TCP-SYNACK PACKET;66
2024-10-16 16:54:08;13.89.179.13;192.168.1.25;TCP;443;61359;TCP-SYNACK PACKET;66
2024-10-16 16:54:08;13.89.179.13;192.168.1.25;TCP;443;61359;TCP-SYNACK PACKET;66
2024-10-16 16:54:08;13.89.179.13;192.168.1.25;TCP;443;61359;TCP-SYNACK PACKET;66
2024-10-16 16:54:08;13.89.179.13;192.168.1.25;TCP;443;61359;TCP-SYNACK PACKET;66
2024-10-16 16:54:08;13.89.179.13;192.168.1.25;TCP;443;61359;TCP-SYNACK PACKET;66
2024-10-16 16:54:08;13.89.179.13;192.168.1.25;TCP;443;61359;TCP-SYNACK PACKET;66
2024-10-16 16:54:08;13.89.179.13;192.168.1.25;TCP;443;61359;TCP-SYNACK PACKET;66
2024-10-16 16:54:08;13.89.179.13;192.168.1.25;TCP;443;61359;TCP-SYNACK PACKET;66
2024-10-16 16:54:08;13.89.179.13;192.168.1.25;TCP;443;61359;TCP-SYNACK PACKET;66
2024-10-16 16:54:08;13.89.179.13;192.168.1.25;TCP;443;61359;TCP-SYNACK PACKET;66
2024-10-16 16:54:08;13.89.179.13;192.168.1.25;TCP;443;61359;TCP-SYNACK PACKET;66
2024-10-16 16:54:08;13.89.179.13;192.168.1.25;TCP;443;61359;TCP-SYNACK PACKET;66
2024-10-16 16:54:08;13.89.179.13;192.168.1.25;TCP;443;61359;TCP-SYNACK PACKET;66
2024-10-16 16:54:08;13.89.179.13;192.168.1.25;TCP;443;61359;TCP-SYNACK PACKET;66
2024-10-16 16:54:08;13.89.179.13;192.168.1.25;TCP;443;61359;TCP-SYNACK PACKET;66
2024-10-16 16:54:08;13.89.179.13;192.168.1.25;TCP;443;61359;TCP-SYNACK PACKET;66
2024-10-16 16:54:08;13.89.179.13;192.168.1.25;TCP;443;61359;TCP-SYNACK PACKET;66
2024-10-16 16:54:08;13.89.179.13;192.168.1.25;TCP;443;61359;TCP-SYNACK PACKET;66
2024-10-16 16:54:08;13.89.179.13;192.168.1.25;TCP;443;61359;TCP-SYNACK PACKET;66
2024-10-16 16:54:08;13.89.179.13;192.168.1.25;TCP;443;61359;TCP-SYNACK PACKET;66
2024-10-16 16:54:08;13.89.179.13;192.168.1.25;TCP;443;61359;TCP-SYNACK PACKET;66
2024-10-16 16:54:08;13.89.179.13;192.168.1.25;TCP;443;61359;TCP-SYNACK PACKET;66
2024-10-16 16:54:08;13.89.179.13;192.168.1.25;TCP;443;61359;TCP-SYNACK PACKET;66
2024-10-16 16:54:08;13.89.179.13;192.168.1.25;TCP;443;61359;TCP-SYNACK PACKET;66
2024-10-16 16:54:08;13.89.179.13;192.168.1.25;TCP;443;61359;TCP-SYNACK PACKET;66
2024-10-16 16:54:08;13.89.179.13;192.168.1.25;TCP;443;61359;TCP-SYNACK PACKET;66
2024-10-16 16:54:08;13.89.179.13;192.168.1.25;TCP;443;61359;TCP-SYNACK PACKET;66
2024-10-16 16:54:08;13.89.179.13;192.168.1.25;TCP;443;61359;TCP-SYNACK PACKET;66
2024-10-16 16:54:08;13.89.179.13;192.168.1.25;TCP;443;61359;TCP-SYNACK PACKET;66
2024-10-16 16:54:08;13.89.179.13;192.168.1.25;TCP;443;61359;TCP-SYNACK PACKET;66
2024-10-16 16:54:08;13.89.179.13;192.168.1.25;TCP;443;61359;TCP-SYNACK PACKET;66
2024-10-16 16:54:08;13.89.179.13;192.168.1.25;TCP;443;61359;TCP-SYNACK PACKET;66
2024-10-16 16:54:08;13.89.179.13;192.168.1.25;TCP;443;61359;TCP-SYNACK PACKET;66
2024-10-16 16:54:08;13.89.179.13;192.168.1.25;TCP;443;61359;TCP-SYNACK PACKET;66
2024-10-16 16:54:08;13.89.179.13;192.168.1.25;TCP;443;61359;TCP-SYNACK PACKET;66
2024-10-16 16:54:08;13.89.179.13;192.168.1.25;TCP;443;61359;TCP-SYNACK PACKET;66
2024-10-16 16:54:08;13.89.179.13;192.168.1.25;TCP;443;61359;TCP-SYNACK PACKET;66
2024-10-16 16:54:08;13.89.179.13;192.168.1.25;TCP;443;61359;TCP-SYNACK PACKET;66
2024-10-16 16:54:08;13.89.179.13;192.168.1.25;TCP;443;61359;TCP-SYNACK PACKET;66
2024-10-16 16:54:08;13.89.179.13;192.168.1.25;TCP;443;61359;TCP-SYNACK PACKET;66
2024-10-16 16:54:08;13.89.179.13;192.168.1.25;TCP;443;61359;TCP-SYNACK PACKET;66
2024-10-16 16:54:08;13.89.179.13;192.168.1.25;TCP;443;61359;TCP-SYNACK PACKET;66
2024-10-16 16:54:08;13.89.179.13;192.168.1.25;TCP;443;61359;TCP-SYNACK PACKET;66
2024-10-16 16:54:08;13.89.179.13;192.168.1.25;TCP;443;61359;TCP-SYNACK PACKET;66
2024-10-16 16:54:12;192.168.1.25;192.168.1.25;ICMP;;;ICMP-SMURF PACKET;52
2024-10-16 16:54:12;192.168.1.25;192.168.1.25;ICMP;;;ICMP-SMURF PACKET;52
2024-10-16 16:54:12;192.168.1.25;192.168.1.25;ICMP;;;ICMP-SMURF PACKET;52
2024-10-16 16:54:12;192.168.1.25;192.168.1.25;ICMP;;;ICMP-SMURF PACKET;52
2024-10-16 16:54:12;192.168.1.25;192.168.1.25;ICMP;;;ICMP-SMURF PACKET;52
2024-10-16 16:54:12;192.168.1.25;192.168.1.25;ICMP;;;ICMP-SMURF PACKET;52
2024-10-16 16:54:13;192.168.1.25;192.168.1.25;ICMP;;;ICMP-SMURF PACKET;52
2024-10-16 16:54:12;192.168.1.25;192.168.1.25;ICMP;;;ICMP-SMURF PACKET;52
2024-10-16 16:54:12;192.168.1.25;192.168.1.25;ICMP;;;ICMP-SMURF PACKET;52
2024-10-16 16:54:13;192.168.1.25;192.168.1.25;ICMP;;;ICMP-SMURF PACKET;52
2024-10-16 16:54:13;192.168.1.25;192.168.1.25;ICMP;;;ICMP-SMURF PACKET;52
2024-10-16 16:54:13;192.168.1.25;192.168.1.25;ICMP;;;ICMP-SMURF PACKET;52
2024-10-16 16:54:12;192.168.1.25;192.168.1.25;ICMP;;;ICMP-SMURF PACKET;52
2024-10-16 16:54:12;192.168.1.25;192.168.1.25;ICMP;;;ICMP-SMURF PACKET;52
2024-10-16 16:54:13;192.168.1.25;192.168.1.25;ICMP;;;ICMP-SMURF PACKET;52
2024-10-16 16:54:13;192.168.1.25;192.168.1.25;ICMP;;;ICMP-SMURF PACKET;52
2024-10-16 16:54:13;192.168.1.25;192.168.1.25;ICMP;;;ICMP-SMURF PACKET;52
2024-10-16 16:54:13;192.168.1.25;192.168.1.25;ICMP;;;ICMP-SMURF PACKET;52
2024-10-16 16:54:13;192.168.1.25;192.168.1.25;ICMP;;;ICMP-SMURF PACKET;52
2024-10-16 16:54:13;192.168.1.25;192.168.1.25;ICMP;;;ICMP-SMURF PACKET;52
2024-10-16 16:54:12;192.168.1.25;192.168.1.25;ICMP;;;ICMP-SMURF PACKET;52
2024-10-16 16:54:12;192.168.1.25;192.168.1.25;ICMP;;;ICMP-SMURF PACKET;52
2024-10-16 16:54:13;192.168.1.25;192.168.1.25;ICMP;;;ICMP-SMURF PACKET;52
2024-10-16 16:54:13;192.168.1.25;192.168.1.25;ICMP;;;ICMP-SMURF PACKET;52
2024-10-16 16:54:13;192.168.1.25;192.168.1.25;ICMP;;;ICMP-SMURF PACKET;52
2024-10-16 16:54:13;192.168.1.25;192.168.1.25;ICMP;;;ICMP-SMURF PACKET;52
2024-10-16 16:54:13;192.168.1.25;192.168.1.25;ICMP;;;ICMP-SMURF PACKET;52
